PERMNO,HdrCUSIP,Ticker,PERMCO,MthCalDt,MthPrc,MthRet,MthVol,ShrOut,DisFacPr,vwretd
89129,46428746,EFA,37493,2009-07-31,50.410000,0.100415,410180700,639600,,0.081779
89129,46428746,EFA,37493,2009-08-31,52.680000,0.045031,384024500,634200,,0.031510
89129,46428746,EFA,37493,2009-09-30,54.680000,0.037965,416778900,627600,,0.045281
89129,46428746,EFA,37493,2009-10-30,53.300000,-0.025238,410708400,627600,,-0.028072
89129,46428746,EFA,37493,2009-11-30,55.390000,0.039212,360834700,633600,,0.057075
89129,46428746,EFA,37493,2009-12-31,55.280000,0.007034,336801700,634800,0.000000,0.028475
89129,46428746,EFA,37493,2010-01-29,52.480000,-0.050651,365069400,634800,,-0.037172
89129,46428746,EFA,37493,2010-02-26,52.620000,0.002668,405873800,634800,,0.034744
89129,46428746,EFA,37493,2010-03-31,55.980000,0.063854,364039200,639600,,0.063668
89129,46428746,EFA,37493,2010-04-30,54.410000,-0.028046,414402800,652800,,0.020036
89129,46428746,EFA,37493,2010-05-28,48.320000,-0.111928,851074300,653400,,-0.079240
89129,46428746,EFA,37493,2010-06-30,46.510000,-0.020739,634919200,645000,0.000000,-0.050780
89129,46428746,EFA,37493,2010-07-30,51.910000,0.116104,511791900,645000,,0.070360
89129,46428746,EFA,37493,2010-08-31,49.940000,-0.037950,410849600,640200,,-0.042863
89129,46428746,EFA,37493,2010-09-30,54.920000,0.099720,410456900,634800,,0.091628
89129,46428746,EFA,37493,2010-10-29,57.010000,0.038055,344187900,634800,,0.038591
89129,46428746,EFA,37493,2010-11-30,54.260000,-0.048237,416281400,634200,,0.005117
89129,46428746,EFA,37493,2010-12-31,58.220000,0.083001,341422400,634200,0.000000,0.067182
89129,46428746,EFA,37493,2011-01-31,59.440000,0.020955,330978300,638400,,0.019183
89129,46428746,EFA,37493,2011-02-28,61.550000,0.035498,298357200,641400,,0.038156
89129,46428746,EFA,37493,2011-03-31,60.080000,-0.023883,496243900,651600,,0.003341
89129,46428746,EFA,37493,2011-04-29,63.460000,0.056258,299297800,651600,,0.028597
89129,46428746,EFA,37493,2011-05-31,62.060000,-0.022061,413497100,657600,,-0.014948
89129,46428746,EFA,37493,2011-06-30,60.140000,-0.011923,470192800,658800,0.000000,-0.018447
89129,46428746,EFA,37493,2011-07-29,58.710000,-0.023778,394502200,666600,,-0.022534
89129,46428746,EFA,37493,2011-08-31,53.570000,-0.087549,707025300,661800,,-0.057564
89129,46428746,EFA,37493,2011-09-30,47.780000,-0.108083,636212700,723000,,-0.084983
89129,46428746,EFA,37493,2011-10-31,52.380000,0.096275,549673400,727200,,0.114146
89129,46428746,EFA,37493,2011-11-30,51.240000,-0.021764,516338000,718800,,-0.006270
89129,46428746,EFA,37493,2011-12-30,49.530000,-0.022140,511117300,739200,0.000000,0.003676
89129,46428746,EFA,37493,2012-01-31,52.140000,0.052695,392457600,747600,,0.054106
89129,46428746,EFA,37493,2012-02-29,54.660000,0.048331,386977400,716400,,0.041225
89129,46428746,EFA,37493,2012-03-30,54.890000,0.004208,398943900,705600,,0.024020
89129,46428746,EFA,37493,2012-04-30,53.750000,-0.020769,392515000,679200,,-0.006829
89129,46428746,EFA,37493,2012-05-31,47.760000,-0.111442,487051400,690000,,-0.065590
89129,46428746,EFA,37493,2012-06-29,49.960000,0.071093,458387400,686400,0.000000,0.038151
89129,46428746,EFA,37493,2012-07-31,50.000000,0.000801,393480400,684600,,0.010307
89129,46428746,EFA,37493,2012-08-31,51.600000,0.032000,375505900,684600,,0.026317
89129,46428746,EFA,37493,2012-09-28,53.000000,0.027132,399613600,684600,,0.026513
89129,46428746,EFA,37493,2012-10-31,53.575000,0.010849,324694200,689400,,-0.014055
89129,46428746,EFA,37493,2012-11-30,55.070000,0.027905,341238500,689400,,0.006217
89129,46428746,EFA,37493,2012-12-31,56.860000,0.043686,353941000,693000,0.000000,0.012569
89129,46428746,EFA,37493,2013-01-31,58.980000,0.037285,328752200,709200,,0.054142
89129,46428746,EFA,37493,2013-02-28,58.215000,-0.012970,371326600,709800,,0.008282
89129,46428746,EFA,37493,2013-03-28,58.980000,0.013141,372903600,705000,,0.035295
89129,46428746,EFA,37493,2013-04-30,61.940000,0.050187,423339400,685200,,0.014939
89129,46428746,EFA,37493,2013-05-31,60.070000,-0.030191,415424700,693000,,0.019128
89129,46428746,EFA,37493,2013-06-28,57.300000,-0.026980,462739300,703200,0.000000,-0.015072
89129,46428746,EFA,37493,2013-07-31,60.350000,0.053229,317327400,699000,,0.052658
89129,46428746,EFA,37493,2013-08-30,59.170000,-0.019553,316278200,712800,,-0.025750
89129,46428746,EFA,37493,2013-09-30,63.801000,0.078266,324990300,714600,,0.037497
89129,46428746,EFA,37493,2013-10-31,65.880000,0.032586,349798000,736200,,0.039888
89129,46428746,EFA,37493,2013-11-29,66.240000,0.005464,321001200,778200,,0.024956
89129,46428746,EFA,37493,2013-12-31,67.095000,0.021545,325956600,791400,0.000000,0.026140
89129,46428746,EFA,37493,2014-01-31,63.610000,-0.051941,397835300,801000,,-0.030020
89129,46428746,EFA,37493,2014-02-28,67.510000,0.061311,368420300,807600,,0.046198
89129,46428746,EFA,37493,2014-03-31,67.200000,-0.004592,453927299,803400,,0.004540
89129,46428746,EFA,37493,2014-04-30,68.320000,0.016667,364970599,801600,,0.001573
89129,46428746,EFA,37493,2014-05-30,69.410000,0.015954,277258884,805800,,0.020254
89129,46428746,EFA,37493,2014-06-30,68.370000,0.009219,265973001,816000,0.000000,0.027973
89129,46428746,EFA,37493,2014-07-31,66.590000,-0.026035,252072328,823800,,-0.020555
89129,46428746,EFA,37493,2014-08-29,66.710000,0.001802,307916224,823800,,0.040205
89129,46428746,EFA,37493,2014-09-30,64.120000,-0.038825,312216025,835200,,-0.025196
89129,46428746,EFA,37493,2014-10-31,63.950000,-0.002651,477956529,837600,,0.021164
89129,46428746,EFA,37493,2014-11-28,63.990000,0.000625,266223554,850200,,0.021104
89129,46428746,EFA,37493,2014-12-31,60.840000,-0.040035,498175703,868800,0.000000,-0.003659
89129,46428746,EFA,37493,2015-01-30,61.220000,0.006246,440438140,866400,,-0.027163
89129,46428746,EFA,37493,2015-02-27,65.100000,0.063378,351876721,856200,,0.055915
89129,46428746,EFA,37493,2015-03-31,64.170000,-0.014286,429922801,896400,,-0.010397
89129,46428746,EFA,37493,2015-04-30,66.510000,0.036466,336205434,901200,,0.008766
89129,46428746,EFA,37493,2015-05-29,66.640000,0.001955,343277376,925800,,0.010277
89129,46428746,EFA,37493,2015-06-30,63.490000,-0.031171,416744535,958800,0.000000,-0.019231
89129,46428746,EFA,37493,2015-07-31,64.780000,0.020318,421321272,946800,,0.012108
89129,46428746,EFA,37493,2015-08-31,59.970000,-0.074251,544264773,940200,,-0.059926
89129,46428746,EFA,37493,2015-09-30,57.320000,-0.044189,504652380,940200,,-0.033756
89129,46428746,EFA,37493,2015-10-30,61.110000,0.066120,396434812,948600,,0.073937
89129,46428746,EFA,37493,2015-11-30,60.650000,-0.007527,377600790,965400,,0.002404
89129,46428746,EFA,37493,2015-12-31,58.720000,-0.023352,646485878,1016400,0.000000,-0.022209
89129,46428746,EFA,37493,2016-01-29,55.480000,-0.055177,683848372,1016400,,-0.057085
89129,46428746,EFA,37493,2016-02-29,53.630000,-0.033345,598859169,1016400,,0.000620
89129,46428746,EFA,37493,2016-03-31,57.160000,0.065821,476952337,1016400,,0.070491
89129,46428746,EFA,37493,2016-04-29,58.430000,0.022218,427478650,1016400,,0.011718
89129,46428746,EFA,37493,2016-05-31,58.380000,-0.000856,491047399,1016400,,0.014340
89129,46428746,EFA,37493,2016-06-30,55.820000,-0.024185,817083099,1027200,0.000000,0.002947
89129,46428746,EFA,37493,2016-07-29,58.035000,0.039681,451889502,1027200,,0.038815
89129,46428746,EFA,37493,2016-08-31,58.350000,0.005428,351656497,1019400,,0.002800
89129,46428746,EFA,37493,2016-09-30,59.130000,0.013368,485515562,1008000,,0.003013
89129,46428746,EFA,37493,2016-10-31,57.820000,-0.022155,303863591,1008000,,-0.021544
89129,46428746,EFA,37493,2016-11-30,56.790000,-0.017814,393179662,1004400,,0.040488
89129,46428746,EFA,37493,2016-12-30,57.730000,0.027063,421631467,1029600,0.000000,0.018763
89129,46428746,EFA,37493,2017-01-31,59.630000,0.032912,456635138,1043400,,0.022153
89129,46428746,EFA,37493,2017-02-28,60.340000,0.011907,291623938,1057200,,0.032598
89129,46428746,EFA,37493,2017-03-31,62.290000,0.032317,452061604,1083000,,0.002062
89129,46428746,EFA,37493,2017-04-28,63.800000,0.024241,384673136,1089000,,0.009655
89129,46428746,EFA,37493,2017-05-31,66.060000,0.035423,460286704,1150800,,0.009335
89129,46428746,EFA,37493,2017-06-30,65.200000,0.003086,449488913,1178400,0.000000,0.009571
89129,46428746,EFA,37493,2017-07-31,66.930000,0.026534,320594285,1178400,,0.020277
89129,46428746,EFA,37493,2017-08-31,66.900000,-0.000448,342994053,1178400,,0.001600
89129,46428746,EFA,37493,2017-09-29,68.480000,0.023617,307521439,1178400,,0.023729
89129,46428746,EFA,37493,2017-10-31,69.630000,0.016793,284405914,1178400,,0.019275
89129,46428746,EFA,37493,2017-11-30,70.110000,0.006894,368585212,1181400,,0.027231
89129,46428746,EFA,37493,2017-12-29,70.310000,0.013521,449594285,1203000,0.000000,0.012122
89129,46428746,EFA,37493,2018-01-31,73.840000,0.050206,562343255,1177200,,0.050577
89129,46428746,EFA,37493,2018-02-28,70.270000,-0.048348,728093133,1126200,,-0.039454
89129,46428746,EFA,37493,2018-03-29,69.680000,-0.008396,546408582,1116600,,-0.018421
89129,46428746,EFA,37493,2018-04-30,70.740000,0.015212,466234156,1104000,,0.004679
89129,46428746,EFA,37493,2018-05-31,69.400000,-0.018943,450632246,1104000,,0.026146
89129,46428746,EFA,37493,2018-06-29,66.970000,-0.015670,570172034,1079400,0.000000,0.005359
89129,46428746,EFA,37493,2018-07-31,68.880000,0.028520,448379392,1059000,,0.031573
89129,46428746,EFA,37493,2018-08-31,67.340000,-0.022358,489383048,1054800,,0.030226
89129,46428746,EFA,37493,2018-09-28,67.990000,0.009653,419594379,1037400,,0.000425
89129,46428746,EFA,37493,2018-10-31,62.460000,-0.081335,1033122586,1028400,,-0.074045
89129,46428746,EFA,37493,2018-11-30,62.770000,0.004963,712774371,1033200,,0.018512
89129,46428746,EFA,37493,2018-12-31,58.780000,-0.053506,1192465101,1057200,0.000000,-0.089890
89129,46428746,EFA,37493,2019-01-31,62.680000,0.066349,684248024,1038000,,0.088294
89129,46428746,EFA,37493,2019-02-28,64.270000,0.025367,451437430,1014600,,0.032724
89129,46428746,EFA,37493,2019-03-29,64.860000,0.009180,555465913,981000,,0.012962
89129,46428746,EFA,37493,2019-04-30,66.760000,0.029294,469724448,951000,,0.037893
89129,46428746,EFA,37493,2019-05-31,63.400000,-0.050330,648600356,951000,,-0.061679
89129,46428746,EFA,37493,2019-06-28,65.730000,0.059102,514270901,928800,0.000000,0.067279
89129,46428746,EFA,37493,2019-07-31,64.450000,-0.019474,402231064,925200,,0.011854
89129,46428746,EFA,37493,2019-08-30,63.210000,-0.019240,673061882,909600,,-0.020339
89129,46428746,EFA,37493,2019-09-30,65.210000,0.031641,477105205,906000,,0.016033
89129,46428746,EFA,37493,2019-10-31,67.420000,0.033891,578906908,906000,,0.019257
89129,46428746,EFA,37493,2019-11-29,68.180000,0.011273,367900431,906000,,0.034999
89129,46428746,EFA,37493,2019-12-31,69.440000,0.029830,514661882,928200,0.000000,0.028489
89129,46428746,EFA,37493,2020-01-31,67.480000,-0.028226,452071317,928200,,-0.001728
89129,46428746,EFA,37493,2020-02-28,62.240000,-0.077653,689663766,928200,,-0.077918
89129,46428746,EFA,37493,2020-03-31,53.460000,-0.141067,1440370922,897600,,-0.141733
89129,46428746,EFA,37493,2020-04-30,56.570000,0.058174,749952338,802800,,0.129674
89129,46428746,EFA,37493,2020-05-29,59.640000,0.054269,677894480,755400,,0.053739
89129,46428746,EFA,37493,2020-06-30,60.870000,0.035048,685654972,746400,0.000000,0.025299
89129,46428746,EFA,37493,2020-07-31,62.050000,0.019386,486210068,746400,,0.055532
89129,46428746,EFA,37493,2020-08-31,64.980000,0.047220,392599047,746400,,0.068442
89129,46428746,EFA,37493,2020-09-30,63.650000,-0.020468,524361525,744000,,-0.035056
89129,46428746,EFA,37493,2020-10-30,61.390000,-0.035507,463999816,720600,,-0.020178
89129,46428746,EFA,37493,2020-11-30,70.150000,0.142694,482374382,717000,,0.123707
89129,46428746,EFA,37493,2020-12-31,72.960000,0.050155,441852549,719400,0.000000,0.045048
89129,46428746,EFA,37493,2021-01-29,72.390000,-0.007813,435544255,719400,,-0.000631
89129,46428746,EFA,37493,2021-02-26,74.010000,0.022379,374570701,719400,,0.029196
89129,46428746,EFA,37493,2021-03-31,75.870000,0.025132,521764916,719400,,0.030573
89129,46428746,EFA,37493,2021-04-30,78.110000,0.029524,377886091,719400,,0.048190
89129,46428746,EFA,37493,2021-05-28,80.830000,0.034823,441356594,719400,,0.007092
89129,46428746,EFA,37493,2021-06-30,78.880000,-0.010819,425434980,721200,0.000000,0.023422
89129,46428746,EFA,37493,2021-07-30,79.490000,0.007733,464220150,721200,,0.011828
89129,46428746,EFA,37493,2021-08-31,80.640000,0.014467,363675382,721200,,0.027146
89129,46428746,EFA,37493,2021-09-30,78.010000,-0.032614,570908455,721200,,-0.042243
89129,46428746,EFA,37493,2021-10-29,80.490000,0.031791,459408212,721200,,0.064650
89129,46428746,EFA,37493,2021-11-30,76.840000,-0.045347,403701497,721200,,-0.018351
89129,46428746,EFA,37493,2021-12-31,78.680000,0.044089,635176702,724800,0.000000,0.033341
89129,46428746,EFA,37493,2021-12-31,78.680000,0.044089,635176702,724800,0.000000,0.033341
89129,46428746,EFA,37493,2022-01-31,75.820000,-0.036350,782110235,724800,,-0.059822
89129,46428746,EFA,37493,2022-02-28,73.220000,-0.034292,727530640,725400,,-0.021838
89129,46428746,EFA,37493,2022-03-31,73.600000,0.005190,830491656,720600,,0.030506
89129,46428746,EFA,37493,2022-04-29,68.640000,-0.067391,593371078,720600,,-0.089387
89129,46428746,EFA,37493,2022-05-31,70.010000,0.019959,722118163,720600,,-0.002113
89129,46428746,EFA,37493,2022-06-30,62.490000,-0.087249,613963412,725400,0.000000,-0.083997
89129,46428746,EFA,37493,2022-07-29,65.720000,0.051688,408538994,725400,,0.090351
89129,46428746,EFA,37493,2022-08-31,61.700000,-0.061169,385099411,709200,,-0.036233
89129,46428746,EFA,37493,2022-09-30,56.010000,-0.092220,578474287,709200,,-0.091323
89129,46428746,EFA,37493,2022-10-31,59.310000,0.058918,584992361,701400,,0.077394
89129,46428746,EFA,37493,2022-11-30,67.120000,0.131681,504567368,695400,,0.052354
89129,46428746,EFA,37493,2022-12-30,65.640000,-0.018178,469239038,696600,0.000000,-0.057120
89129,46428746,EFA,37493,2023-01-31,71.550000,0.090037,414370013,682800,,0.071823
89129,46428746,EFA,37493,2023-02-28,69.350000,-0.030748,339026148,681000,,-0.024666
89129,46428746,EFA,37493,2023-03-31,71.520000,0.031291,563331497,681000,,0.023950
89129,46428746,EFA,37493,2023-04-28,73.620000,0.029362,270145904,681000,,0.008976
89129,46428746,EFA,37493,2023-05-31,70.670000,-0.040071,347300318,681000,,0.000708
89129,46428746,EFA,37493,2023-06-30,72.500000,0.044872,354524572,691200,0.000000,0.066183
89129,46428746,EFA,37493,2023-07-31,74.460000,0.027034,264215088,691200,,0.035617
89129,46428746,EFA,37493,2023-08-31,71.530000,-0.039350,310114297,678000,,-0.020608
89129,46428746,EFA,37493,2023-09-29,68.920000,-0.036488,279771491,673800,,-0.047391
89129,46428746,EFA,37493,2023-10-31,66.920000,-0.029019,438081955,673800,,-0.028865
89129,46428746,EFA,37493,2023-11-30,72.420000,0.082188,299085843,671400,,0.092053
89129,46428746,EFA,37493,2023-12-29,75.350000,0.053639,325707656,679800,0.000000,0.053604
89129,46428746,EFA,37493,2024-01-31,75.010000,-0.004512,330239451,675000,,0.007561
89129,46428746,EFA,37493,2024-02-29,77.250000,0.029863,265090983,672000,,0.050583
89129,46428746,EFA,37493,2024-03-28,79.860000,0.033786,308775458,669600,,0.032450
89129,46428746,EFA,37493,2024-04-30,77.270000,-0.032432,350413942,669600,,-0.042724
89129,46428746,EFA,37493,2024-05-31,81.180000,0.050602,245638793,669600,,0.046552
89129,46428746,EFA,37493,2024-06-28,78.330000,-0.018076,262712283,680400,0.000000,0.026073
89129,46428746,EFA,37493,2024-07-31,80.360000,0.025916,252837489,694200,,0.019877
89129,46428746,EFA,37493,2024-08-30,82.980000,0.032603,281380677,697200,,0.021570
89129,46428746,EFA,37493,2024-09-30,83.630000,0.007833,203317407,697200,,0.020970
89129,46428746,EFA,37493,2024-10-31,79.220000,-0.052732,203049290,697200,,-0.008300
89129,46428746,EFA,37493,2024-11-29,78.970000,-0.003156,249509400,697200,,0.064859
89129,46428746,EFA,37493,2024-12-31,75.610000,-0.029479,282314884,702600,0.000000,-0.031580
89129,46428746,EFA,37493,2025-01-31,79.240000,0.048010,233550594,702600,,0.032292
89129,46428746,EFA,37493,2025-02-28,81.580000,0.029531,225325170,702600,,-0.017566
89129,46428746,EFA,37493,2025-03-31,81.730000,0.001839,329477612,702600,,-0.055123
89129,46428746,EFA,37493,2025-04-30,84.750000,0.036951,485255678,702600,,-0.003612
89129,46428746,EFA,37493,2025-05-30,88.810000,0.047906,263955925,702600,,0.061265
89129,46428746,EFA,37493,2025-06-30,89.390000,0.023902,323865939,712200,0.000000,0.049246
89468,46428743,TLT,37493,2009-01-30,103.750000,-0.130708,62561500,18200,,-0.077471
89468,46428743,TLT,37493,2009-02-27,101.880000,-0.015366,54648000,15600,0.000000,-0.100166
89468,46428743,TLT,37493,2009-03-31,105.710000,0.040428,70900600,17800,0.000000,0.086803
89468,46428743,TLT,37493,2009-04-30,98.080000,-0.069543,40837700,19600,0.000000,0.109466
89468,46428743,TLT,37493,2009-05-29,94.170000,-0.036932,68426500,20700,0.000000,0.067787
89468,46428743,TLT,37493,2009-06-30,94.570000,0.007615,136009000,23900,0.000000,-0.003019
89468,46428743,TLT,37493,2009-07-31,94.810000,0.005770,81257700,22000,0.000000,0.081779
89468,46428743,TLT,37493,2009-08-31,96.600000,0.022367,76704000,22700,0.000000,0.031510
89468,46428743,TLT,37493,2009-09-30,98.660000,0.024594,72053000,22200,0.000000,0.045281
89468,46428743,TLT,37493,2009-10-30,95.780000,-0.026199,90683000,23400,0.000000,-0.028072
89468,46428743,TLT,37493,2009-11-30,96.630000,0.012147,62700000,23300,0.000000,0.057075
89468,46428743,TLT,37493,2009-12-31,89.890000,-0.063447,70856800,26400,0.000000,0.028475
89468,46428743,TLT,37493,2009-12-31,89.890000,-0.063447,70856800,26400,0.000000,0.028475
89468,46428743,TLT,37493,2010-01-29,92.310000,0.026922,65264300,24800,,-0.037172
89468,46428743,TLT,37493,2010-02-26,91.670000,-0.003395,82899500,25700,0.000000,0.034744
89468,46428743,TLT,37493,2010-03-31,89.500000,-0.020576,79024100,25600,0.000000,0.063668
89468,46428743,TLT,37493,2010-04-30,92.130000,0.033224,102618100,23900,0.000000,0.020036
89468,46428743,TLT,37493,2010-05-28,96.500000,0.051089,219401200,25300,0.000000,-0.079240
89468,46428743,TLT,37493,2010-06-30,101.750000,0.057952,131832200,30500,0.000000,-0.050780
89468,46428743,TLT,37493,2010-07-30,100.480000,-0.009473,130895300,33000,0.000000,0.070360
89468,46428743,TLT,37493,2010-08-31,108.560000,0.083963,166336500,33500,0.000000,-0.042863
89468,46428743,TLT,37493,2010-09-30,105.510000,-0.025140,179340800,34600,0.000000,0.091628
89468,46428743,TLT,37493,2010-10-29,100.420000,-0.044673,148926600,32100,0.000000,0.038591
89468,46428743,TLT,37493,2010-11-30,98.410000,-0.016875,241982800,26400,0.000000,0.005117
89468,46428743,TLT,37493,2010-12-31,94.120000,-0.036848,285279500,32200,0.000000,0.067182
89468,46428743,TLT,37493,2010-12-31,94.120000,-0.036848,285279500,32200,0.000000,0.067182
89468,46428743,TLT,37493,2011-01-31,91.220000,-0.030812,223446100,34800,,0.019183
89468,46428743,TLT,37493,2011-02-28,92.400000,0.016519,200699900,33500,0.000000,0.038156
89468,46428743,TLT,37493,2011-03-31,92.130000,0.000283,213947000,32100,0.000000,0.003341
89468,46428743,TLT,37493,2011-04-29,93.890000,0.023368,148953100,31600,0.000000,0.028597
89468,46428743,TLT,37493,2011-05-31,96.690000,0.034222,145441600,32100,0.000000,-0.014948
89468,46428743,TLT,37493,2011-06-30,94.100000,-0.023278,210865700,30700,0.000000,-0.018447
89468,46428743,TLT,37493,2011-07-29,97.920000,0.044148,192034400,29900,0.000000,-0.022534
89468,46428743,TLT,37493,2011-08-31,107.030000,0.096640,489150500,26300,0.000000,-0.057564
89468,46428743,TLT,37493,2011-09-30,120.800000,0.131995,269064900,27400,0.000000,-0.084983
89468,46428743,TLT,37493,2011-10-31,115.880000,-0.038358,235678100,30000,0.000000,0.114146
89468,46428743,TLT,37493,2011-11-30,117.880000,0.019809,196592500,25400,0.000000,-0.006270
89468,46428743,TLT,37493,2011-12-30,121.250000,0.034443,166549300,28100,0.000000,0.003676
89468,46428743,TLT,37493,2011-12-30,121.250000,0.034443,166549300,28100,0.000000,0.003676
89468,46428743,TLT,37493,2012-01-31,120.850000,-0.003299,153020700,28500,,0.054106
89468,46428743,TLT,37493,2012-02-29,117.430000,-0.025945,160129800,28600,0.000000,0.041225
89468,46428743,TLT,37493,2012-03-30,112.200000,-0.042341,214788300,28000,0.000000,0.024020
89468,46428743,TLT,37493,2012-04-30,117.320000,0.048328,153747600,25400,0.000000,-0.006829
89468,46428743,TLT,37493,2012-05-31,127.600000,0.090272,197351900,31000,0.000000,-0.065590
89468,46428743,TLT,37493,2012-06-29,125.200000,-0.016832,223202700,29500,0.000000,0.038151
89468,46428743,TLT,37493,2012-07-31,129.700000,0.038149,131366600,29700,0.000000,0.010307
89468,46428743,TLT,37493,2012-08-31,127.720000,-0.013182,158757400,27300,0.000000,0.026317
89468,46428743,TLT,37493,2012-09-28,124.220000,-0.025328,122573400,26900,0.000000,0.026513
89468,46428743,TLT,37493,2012-10-31,123.360000,-0.004851,115867400,25300,0.000000,-0.014055
89468,46428743,TLT,37493,2012-11-30,124.790000,0.013821,85141400,28300,0.000000,0.006217
89468,46428743,TLT,37493,2012-12-31,121.180000,-0.024886,91923300,26200,0.000000,0.012569
89468,46428743,TLT,37493,2012-12-31,121.180000,-0.024886,91923300,26200,0.000000,0.012569
89468,46428743,TLT,37493,2013-01-31,117.320000,-0.031853,121911700,25100,,0.054142
89468,46428743,TLT,37493,2013-02-28,118.510000,0.012418,141941600,27100,0.000000,0.008282
89468,46428743,TLT,37493,2013-03-28,117.760000,-0.004207,157414500,30400,0.000000,0.035295
89468,46428743,TLT,37493,2013-04-30,123.010000,0.046833,167627700,31500,0.000000,0.014939
89468,46428743,TLT,37493,2013-05-31,114.450000,-0.067633,208680500,30200,0.000000,0.019128
89468,46428743,TLT,37493,2013-06-28,110.440000,-0.032725,249930900,39300,0.000000,-0.015072
89468,46428743,TLT,37493,2013-07-31,107.700000,-0.022588,150837800,29700,0.000000,0.052658
89468,46428743,TLT,37493,2013-08-30,105.990000,-0.013356,197299800,27900,0.000000,-0.025750
89468,46428743,TLT,37493,2013-09-30,106.400000,0.006556,181878000,28800,0.000000,0.037497
89468,46428743,TLT,37493,2013-10-31,107.640000,0.014310,180551700,24900,0.000000,0.039888
89468,46428743,TLT,37493,2013-11-29,104.450000,-0.027005,151367700,23000,0.000000,0.024956
89468,46428743,TLT,37493,2013-12-31,101.860000,-0.018665,146384600,21400,0.000000,0.026140
89468,46428743,TLT,37493,2013-12-31,101.860000,-0.018665,146384600,21400,0.000000,0.026140
89468,46428743,TLT,37493,2014-01-31,108.280000,0.063028,178656100,25700,,-0.030020
89468,46428743,TLT,37493,2014-02-28,108.570000,0.005206,134202600,29000,0.000000,0.046198
89468,46428743,TLT,37493,2014-03-31,109.100000,0.007308,155675782,29400,0.000000,0.004540
89468,46428743,TLT,37493,2014-04-30,111.100000,0.020977,145122924,34800,0.000000,0.001573
89468,46428743,TLT,37493,2014-05-30,114.100000,0.029472,167211388,33300,0.000000,0.020254
89468,46428743,TLT,37493,2014-06-30,113.520000,-0.002495,164285274,33300,0.000000,0.027973
89468,46428743,TLT,37493,2014-07-31,113.980000,0.006662,159645993,29000,0.000000,-0.020555
89468,46428743,TLT,37493,2014-08-29,119.050000,0.047215,178636301,36000,0.000000,0.040205
89468,46428743,TLT,37493,2014-09-30,116.270000,-0.021084,177319328,34500,0.000000,-0.025196
89468,46428743,TLT,37493,2014-10-31,119.250000,0.028140,232303785,39000,0.000000,0.021164
89468,46428743,TLT,37493,2014-11-28,122.490000,0.029674,97574219,44700,0.000000,0.021104
89468,46428743,TLT,37493,2014-12-31,125.920000,0.032514,148696540,50400,0.000000,-0.003659
89468,46428743,TLT,37493,2014-12-31,125.920000,0.032514,148696540,50400,0.000000,-0.003659
89468,46428743,TLT,37493,2015-01-30,138.280000,0.098158,197984244,55800,,-0.027163
89468,46428743,TLT,37493,2015-02-27,129.530000,-0.061376,202565011,58700,0.000000,0.055915
89468,46428743,TLT,37493,2015-03-31,130.690000,0.010960,186214313,49900,0.000000,-0.010397
89468,46428743,TLT,37493,2015-04-30,125.950000,-0.034277,139264953,50100,0.000000,0.008766
89468,46428743,TLT,37493,2015-05-29,122.710000,-0.023697,215304518,40600,0.000000,0.010277
89468,46428743,TLT,37493,2015-06-30,117.460000,-0.040695,238984753,38600,0.000000,-0.019231
89468,46428743,TLT,37493,2015-07-31,122.530000,0.045493,189787775,40800,0.000000,0.012108
89468,46428743,TLT,37493,2015-08-31,121.420000,-0.006914,198866734,44900,0.000000,-0.059926
89468,46428743,TLT,37493,2015-09-30,123.540000,0.019650,198337789,51900,0.000000,-0.033756
89468,46428743,TLT,37493,2015-10-30,122.780000,-0.004095,181572928,54700,0.000000,0.073937
89468,46428743,TLT,37493,2015-11-30,121.450000,-0.008670,123264023,50700,0.000000,0.002404
89468,46428743,TLT,37493,2015-12-31,120.580000,-0.003015,194656248,50600,0.000000,-0.022209
89468,46428743,TLT,37493,2015-12-31,120.580000,-0.003015,194656248,50600,0.000000,-0.022209
89468,46428743,TLT,37493,2016-01-29,127.300000,0.055731,201406955,64100,,-0.057085
89468,46428743,TLT,37493,2016-02-29,130.980000,0.030866,220080145,73600,0.000000,0.000620
89468,46428743,TLT,37493,2016-03-31,130.610000,-0.000896,170361318,75400,0.000000,0.070491
89468,46428743,TLT,37493,2016-04-29,129.380000,-0.007368,140788752,69000,0.000000,0.011718
89468,46428743,TLT,37493,2016-05-31,130.160000,0.008077,150364147,62600,0.000000,0.014340
89468,46428743,TLT,37493,2016-06-30,138.900000,0.069335,207325015,64100,0.000000,0.002947
89468,46428743,TLT,37493,2016-07-29,141.560000,0.021001,182611622,60900,0.000000,0.038815
89468,46428743,TLT,37493,2016-08-31,139.870000,-0.010114,153174442,56300,0.000000,0.002800
89468,46428743,TLT,37493,2016-09-30,137.510000,-0.015085,197522319,52800,0.000000,0.003013
89468,46428743,TLT,37493,2016-10-31,131.250000,-0.043800,170927968,50300,0.000000,-0.021544
89468,46428743,TLT,37493,2016-11-30,120.240000,-0.082139,252504864,45900,0.000000,0.040488
89468,46428743,TLT,37493,2016-12-30,119.130000,-0.004606,225468787,43100,0.000000,0.018763
89468,46428743,TLT,37493,2016-12-30,119.130000,-0.004606,225468787,43100,0.000000,0.018763
89468,46428743,TLT,37493,2017-01-31,120.100000,0.008142,201798455,44000,,0.022153
